id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,edinburgh_distance_km,edinburgh_drive_time_minutes,edinburgh_transit_time_minutes,glasgow_distance_km,glasgow_drive_time_minutes,glasgow_transit_time_minutes
168248147,1980,"£1,980 pcm",monthly,Flat,2,2.0,"PLATFORM_ in Edinburgh, EH6 5FT","GYM, YOGA STUDIO, CO-WORKING SPACE, PRIVATE DINING ROOM, ROOF TERRACES, KIDS PLAY AREA, and much more!",https://www.rightmove.co.uk/properties/168248147#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168248147,"PLATFORM, PLATFORM_ in Edinburgh",278366,Added yesterday,2025-10-16T10:49:06Z,,EH6,2025-10-17T01:45:14.620350,"{'let available date': 'Now', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",678.0,63.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168247820,1900,"£1,900 pcm",monthly,Flat,3,1.0,"Jedburgh Gardens, North Kelvinside, Glasgow, G20","Yates Hellier are delighted to present this spacious and characterful, fully furnished three-bedroom tenement flat, set on the second floor of a traditional red sandstone building within the highly desirable North Kelvinside district of Glasgow’s West End.",https://www.rightmove.co.uk/properties/168247820#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168247820,"Yates Hellier, Glasgow",126982,Added yesterday,2025-10-16T10:45:50Z,,G20,2025-10-17T01:45:14.620353,"{'let available date': '27/10/2025', 'deposit': '£2,300', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,78.48,64.7,93.7,4.64,10.1,43.5
167779055,1400,"£1,400 pcm",monthly,Flat,2,2.0,"Western Harbour Midway, Newhaven, Edinburgh, EH6","Beautifully-presented furnished two-bedroom, apartment situated within an exclusive development at Western Harbour, Newhaven.",https://www.rightmove.co.uk/properties/167779055#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167779055,"ELC, Edinburgh",269471,Reduced yesterday,2025-10-03T15:43:33Z,,EH6,2025-10-17T01:45:14.620356,"{'let available date': '27/10/2025', 'deposit': '£1,400', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",1098.0,102.0,True,,4.5,10.2,25.4,76.6,60.9,119.8
168245555,1595,"£1,595 pcm",monthly,Flat,2,2.0,"Allanfield Place, Leith, Edinburgh, EH7","Perfectly located between Easter Road & Leith Walk is a great opportunity to rent a stylish 2 bed, 2 bathroom furnished flat in a modern development. Please note, we are carrying out a Tenant Find service and the tenancy will be managed by the landlord.",https://www.rightmove.co.uk/properties/168245555#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168245555,"Northwood, Edinburgh",257648,Added yesterday,2025-10-16T10:13:08Z,,EH7,2025-10-17T01:45:14.620359,"{'let available date': '12/11/2025', 'deposit': '£1,695', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.53,9.8,20.0,93.12,67.4,127.5
167048069,1900,"£1,900 pcm",monthly,Detached,4,3.0,"Goldeneye Drive, Gilmerton, Edinburgh, EH17","**Available 17th October** A stunning, 4 bedroom, UNFURNISHED property in a leafy new development in the South of Edinburgh.",https://www.rightmove.co.uk/properties/167048069#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167048069,"Clan Gordon, Edinburgh",115279,Reduced yesterday,2025-09-16T13:06:37Z,,EH17,2025-10-17T01:45:14.620362,"{'let available date': 'Now', 'deposit': '£2,100', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,8.66,16.3,28.1,79.94,53.8,127.5
168243176,1400,"£1,400 pcm",monthly,Apartment,2,2.0,"240 Wallace Street, Glasgow, G5 8AU","Spacious two-bedroom penthouse apartment, ideally located just minutes from Glasgow City Centre",https://www.rightmove.co.uk/properties/168243176#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168243176,"Slater Hogg & Howison Lettings, Glasgow",5136,Added yesterday,2025-10-16T09:42:56Z,,G5,2025-10-17T01:45:14.620365,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,87.25,66.1,83.3,3.88,10.7,44.3
168243044,1750,"£1,750 pcm",monthly,Flat,2,1.0,"Caledonian Crescent, Edinburgh, Midlothian, EH11","DJ Alexander are delighted to bring to the rental market this exceptional two-bedroom first-floor apartment, forming part of an exclusive and well-maintained factored development in the ever-popular Dalry area of Edinburgh — just a short walk from the West End and the city centre. ",https://www.rightmove.co.uk/properties/168243044#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168243044,"DJ Alexander, Edinburgh",29310,Added yesterday,2025-10-16T09:41:51Z,,EH11,2025-10-17T01:45:14.620368,"{'let available date': '24/10/2025', 'deposit': '£2,420', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
168242234,1500,"£1,500 pcm",monthly,Flat,2,0.0,"Old Tolbooth Wynd, Old Town, Edinburgh, EH8","Modern 2-bed flat with underground parking available in Edinburgh’s Old Town near Holyrood Park and Calton Hill. Features two double bedrooms, spacious bathroom, fully equipped kitchen, and bright lounge. Fully furnished with gas central heating. Non-HMO",https://www.rightmove.co.uk/properties/168242234#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168242234,"Easy Let Property, Edinburgh",287948,Reduced yesterday,2025-10-16T09:32:26Z,,EH8,2025-10-17T01:45:14.620370,"{'let available date': 'Now', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.04,4.2,31.9,89.01,63.5,133.6
168242087,1650,"£1,650 pcm",monthly,Flat,3,2.0,"Braid Road, Morningside, Edinburgh, EH10","A spacious, three-bedroom, two-WC apartment in the desirable neighbourhood of Morningside. Comes with a private patio area, a communal garden and private underground parking. Great school catchments. No HMO licence. Available 19th November!",https://www.rightmove.co.uk/properties/168242087#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168242087,"Chapmans, Edinburgh",288905,Added yesterday,2025-10-16T09:30:53Z,,EH10,2025-10-17T01:45:14.620375,"{'let available date': '19/11/2025', 'deposit': '£2,475', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",1216.0,113.0,True,,8.24,15.5,46.0,73.5,47.9,151.6
168239966,1550,"£1,550 pcm",monthly,Apartment,2,1.0,"Glasgow Harbour Terraces, Glasgow, G11",Brand New Development | Two Bedroom | No Deposit Options | Wi-Fi Included | Balcony | Parking Available | 24/7 Gym | Pet Friendly Development | Available September,https://www.rightmove.co.uk/properties/168239966#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168239966,"Dandara Living, Scotland, Granary Quay",82869,Added yesterday,2025-10-16T08:51:27Z,,G11,2025-10-17T01:45:14.620378,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
168239930,1525,"£1,525 pcm",monthly,Apartment,2,1.0,"Glasgow Harbour Terraces, Glasgow, G11",Brand New Development | Two Bedroom | No Deposit Options | Wi-Fi Included | Balcony | Parking Available | 24/7 Gym | Pet Friendly Development | Available September,https://www.rightmove.co.uk/properties/168239930#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168239930,"Dandara Living, Scotland, Granary Quay",82869,Added yesterday,2025-10-16T08:50:37Z,,G11,2025-10-17T01:45:14.620381,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
168231290,1550,"£1,550 pcm",monthly,Flat,3,1.0,"Colinton Mains Terrace, Edinburgh, EH13","We are proud to offer this delightful 3 bedroom, 1 bathroom flat in a great location. Available to move in from 01 November 2025, this property benefits from available parking, and garden access.... ** Property Reference: 2660884 **",https://www.rightmove.co.uk/properties/168231290#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168231290,"OpenRent, London",96668,Added yesterday,2025-10-16T00:10:00Z,,EH13,2025-10-17T01:45:14.620385,"{'let available date': '01/11/2025', 'deposit': '£1,550', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,11.25,18.4,38.9,72.06,46.2,151.9
168230477,1500,"£1,500 pcm",monthly,Apartment,2,0.0,"Easter Road, Edinburgh, Midlothian, EH7","A beautifully presented 2 bedroom Easter Road apartment blending period charm with modern comfort, spacious lounge, well-equipped kitchen, and thoughtful design details throughout make this property a must-see. Available 20th November.",https://www.rightmove.co.uk/properties/168230477#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168230477,"Umega Lettings, Edinburgh",153032,Added on 15/10/2025,2025-10-15T22:50:05Z,,EH7,2025-10-17T01:45:14.620388,"{'let available date': '20/11/2025', 'deposit': '£1,750', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.53,9.8,20.0,93.12,67.4,127.5
168230228,1650,"£1,650 pcm",monthly,Detached,4,2.0,"The Maltings, Linlithgow, EH49","This bright, spacious house provides all the modern comforts a family could want. We are proud to offer this delightful 4 bedroom, 2 bathroom detached house in a great cul-de-sac location. The o... ** Property Reference: 2654797 **",https://www.rightmove.co.uk/properties/168230228#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168230228,"OpenRent, London",96668,Added on 15/10/2025,2025-10-15T22:17:27Z,,EH49,2025-10-17T01:45:14.620439,"{'let available date': '31/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,27.7,29.9,53.0,55.44,40.4,80.5
168020516,1600,"£1,600 pcm",monthly,Apartment,2,2.0,"Ibris Place, North Berwick, East Lothian","This bright and spacious two-bedroom second floor flat with lift access, private parking and enviable sea views, forming part of a well-regarded modern development in North Berwick. The property is tastefully decorated and furnished, and is presented in excellent order throughout. ",https://www.rightmove.co.uk/properties/168020516#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168020516,"Rettie, Edinburgh",59954,Added on 09/10/2025,2025-10-09T10:50:52Z,,,2025-10-17T01:45:15.290555,"{'let available date': '13/11/2025', 'deposit': '£1,800', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",1023.0,95.0,True,,44.28,40.7,75.5,117.07,81.0,159.2
168228773,1800,"£1,800 pcm",monthly,House,2,2.0,"Easter Dalry Rigg, Edinburgh, EH11","DEPOSIT £2700 - Recently refurbished, two bedroom furnished duplex to rent in Dalry, Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/168228773#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168228773,"DJ Alexander, Edinburgh",29310,Added on 15/10/2025,2025-10-15T19:51:40Z,,EH11,2025-10-17T01:45:15.290572,"{'let available date': '19/11/2025', 'deposit': '£2,663', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
168228767,1590,"£1,590 pcm",monthly,Flat,3,2.0,"Easter Dalry Place, Edinburgh, EH11","DEPOSIT £500 - Three bedroom furnished flat to rent in Haymarket, Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/168228767#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168228767,"DJ Alexander, Edinburgh",29310,Added on 15/10/2025,2025-10-15T19:51:37Z,,EH11,2025-10-17T01:45:15.290576,"{'let available date': '19/11/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
168228764,1455,"£1,455 pcm",monthly,Flat,2,2.0,"Easter Dalry Place, Edinburgh, EH11","DEPOSIT £500 - Furnished two bedroom flat to rent in Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/168228764#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168228764,"DJ Alexander, Edinburgh",29310,Added on 15/10/2025,2025-10-15T19:51:35Z,,EH11,2025-10-17T01:45:15.290578,"{'let available date': '19/11/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
166658576,1895,"£1,895 pcm",monthly,Semi-Detached,3,3.0,"Gretna Mews, Edinburgh, EH6","DEPOSIT £500 - Three bedroom unfurnished property located in Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM. ",https://www.rightmove.co.uk/properties/166658576#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166658576,"DJ Alexander, Edinburgh",29310,Reduced on 15/10/2025,2025-09-05T19:49:45Z,,EH6,2025-10-17T01:45:15.290581,"{'let available date': 'Now', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,4.5,10.2,25.4,76.6,60.9,119.8
87316233,1795,"£1,795 pcm",monthly,Apartment,2,2.0,"Grange Road, Glasgow, G42","Newly released, stylish, 3rd floor, 2 bedroom, unfurnished apartment overlooking the New Victoria Hospital. Lounge, private balcony, fitted kitchen with appliances, 2 storage cupboards in hall, 1 with washer/dryer, 2 double bedrooms with fitted wardrobes (main bedroom en suite) and family bathroom.",https://www.rightmove.co.uk/properties/87316233#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87316233,"Fine Lets Ltd, Glasgow",71957,Added on 15/10/2025,2025-10-15T19:10:45Z,,G42,2025-10-17T01:45:15.290583,"{'let available date': 'Now', 'deposit': '£1,895', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,87.55,68.4,97.0,4.93,13.4,58.9
168226214,1850,"£1,850 pcm",monthly,Apartment,2,2.0,"Anderston Quay, Glasgow, G3",PLATFORM_ has arrived in Glasgow to reimagine the rental experience.,https://www.rightmove.co.uk/properties/168226214#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168226214,"Property Sense, Covering Nationwide",269303,Added on 15/10/2025,2025-10-15T17:50:36Z,,G3,2025-10-17T01:45:15.290585,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167427248,1750,"£1,750 pcm",monthly,Apartment,3,1.0,"Dalkeith Road, Edinburgh, Midlothian",An excellent three bedroom (non HMO) furnished apartment in a popular central location. The property has recently undergone some upgrading and comprises of: welcoming entrance hallway with storage; lovely and spacious bay windowed sitting room with dining area and electric fire; modern...,https://www.rightmove.co.uk/properties/167427248#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167427248,"Rettie, Edinburgh",59954,Reduced on 15/10/2025,2025-09-25T14:59:43Z,,,2025-10-17T01:45:15.290587,"{'let available date': 'Now', 'deposit': '£1,950', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",893.0,83.0,True,,3.49,7.2,16.2,81.17,56.4,115.2
168221267,1720,"£1,720 pcm",monthly,Apartment,2,1.0,"Riverside Drive, West End, Dundee, DD1",Stunning two bedroom furnished apartment available for immediate let in exclusive Waterfront Development situated in the West End of Dundee.,https://www.rightmove.co.uk/properties/168221267#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168221267,"Belvoir, Dundee",287582,Added on 15/10/2025,2025-10-15T16:43:31Z,,DD1,2025-10-17T01:45:15.290589,"{'let available date': 'Now', 'deposit': '£1,850', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,90.12,74.3,124.7,130.34,87.6,163.0
168218477,1995,"£1,995 pcm",monthly,Flat,3,2.0,"Albany Street, Edinburgh, ",This three bedroom property is extremely spacious and is immaculately presented throughout. PLEASE NOTE THIS PROPERTY DOES NOT HAVE A HMO LICENSE.,https://www.rightmove.co.uk/properties/168218477#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168218477,"Murray & Currie, Edinburgh",68784,Added on 15/10/2025,2025-10-15T16:19:32Z,,,2025-10-17T01:45:15.290591,"{'let available date': '26/11/2025', 'deposit': '£2,195', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,0.83,2.6,11.6,74.81,57.1,99.7
166930550,1500,"£1,500 pcm",monthly,Flat,2,2.0,"Meadow Place Road, Edinburgh, EH12","DEPOSIT £1800 - Two bedroom unfurnished property located in Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/166930550#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166930550,"DJ Alexander, Edinburgh",29310,Reduced on 15/10/2025,2025-09-12T14:11:45Z,,EH12,2025-10-17T01:45:15.290593,"{'let available date': 'Now', 'deposit': '£1,800', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,11.01,17.2,28.3,65.13,45.0,76.2
